sector,okved2,year,pinetusage_s
"Заключение свопов, опционов и других срочных сделок",64.99.4,2021.0,1.0
"Заключение свопов, опционов и других срочных сделок",64.99.4,2022.0,1.0
"Заключение свопов, опционов и других срочных сделок",64.99.4,2023.0,1.0
"Заключение свопов, опционов и других срочных сделок",64.99.4,2024.0,0.625
Предоставление факторинговых услуг,64.99.5,2021.0,0.8
Предоставление факторинговых услуг,64.99.5,2022.0,0.9375
Предоставление факторинговых услуг,64.99.5,2023.0,1.0
Предоставление факторинговых услуг,64.99.5,2024.0,0.96
Деятельность по финансовой взаимопомощи,64.99.6,2021.0,0.9176470588235294
Деятельность по финансовой взаимопомощи,64.99.6,2022.0,0.9285714285714286
Деятельность по финансовой взаимопомощи,64.99.6,2023.0,0.9879518072289156
Деятельность по финансовой взаимопомощи,64.99.6,2024.0,0.9180327868852459
"Деятельность специализированного депозитария инвестиционных фондов, паевых инвестиционных фондов, негосударственных пенсионных фондов",64.99.7,2021.0,1.0
"Деятельность специализированного депозитария инвестиционных фондов, паевых инвестиционных фондов, негосударственных пенсионных фондов",64.99.7,2022.0,1.0
"Деятельность специализированного депозитария инвестиционных фондов, паевых инвестиционных фондов, негосударственных пенсионных фондов",64.99.7,2023.0,1.0
"Деятельность специализированного депозитария инвестиционных фондов, паевых инвестиционных фондов, негосударственных пенсионных фондов",64.99.7,2024.0,1.0
"Деятельность ипотечных агентов, управляющих ипотечным покрытием; деятельность специализированных депозитариев ипотечного покрытия",64.99.8,2021.0,1.0
"Деятельность ипотечных агентов, управляющих ипотечным покрытием; деятельность специализированных депозитариев ипотечного покрытия",64.99.8,2022.0,1.0
"Деятельность ипотечных агентов, управляющих ипотечным покрытием; деятельность специализированных депозитариев ипотечного покрытия",64.99.8,2023.0,0.8333333333333334
"Деятельность ипотечных агентов, управляющих ипотечным покрытием; деятельность специализированных депозитариев ипотечного покрытия",64.99.8,2024.0,1.0
Деятельность жилищных накопительных кооперативов,64.99.9,2021.0,1.0
Деятельность жилищных накопительных кооперативов,64.99.9,2022.0,0.9523809523809523
Деятельность жилищных накопительных кооперативов,64.99.9,2023.0,1.0
Деятельность жилищных накопительных кооперативов,64.99.9,2024.0,1.0
"Страхование, перестрахование, деятельность негосударственных пенсионных фондов, кроме обязательного социального обеспечения",65,2017.0,0.9966230476994512
"Страхование, перестрахование, деятельность негосударственных пенсионных фондов, кроме обязательного социального обеспечения",65,2018.0,0.9980937857415173
"Страхование, перестрахование, деятельность негосударственных пенсионных фондов, кроме обязательного социального обеспечения",65,2019.0,0.9982676483326115
"Страхование, перестрахование, деятельность негосударственных пенсионных фондов, кроме обязательного социального обеспечения",65,2021.0,0.986784140969163
"Страхование, перестрахование, деятельность негосударственных пенсионных фондов, кроме обязательного социального обеспечения",65,2022.0,0.9900935608145295
"Страхование, перестрахование, деятельность негосударственных пенсионных фондов, кроме обязательного социального обеспечения",65,2023.0,0.998304126625212
"Страхование, перестрахование, деятельность негосударственных пенсионных фондов, кроме обязательного социального обеспечения",65,2024.0,0.9984118581259925
Страхование,65.1,2021.0,0.9874843554443054
Страхование,65.1,2022.0,0.9893350062735258
Страхование,65.1,2023.0,0.9980769230769231
Страхование,65.1,2024.0,0.9981343283582089
Страхование жизни,65.11,2021.0,0.990521327014218
Страхование жизни,65.11,2022.0,0.9953703703703703
Страхование жизни,65.11,2023.0,1.0
Страхование жизни,65.11,2024.0,1.0
"Страхование, кроме страхования жизни",65.12,2021.0,0.9870223503965393
"Страхование, кроме страхования жизни",65.12,2022.0,0.988388969521045
"Страхование, кроме страхования жизни",65.12,2023.0,0.9977409638554217
"Страхование, кроме страхования жизни",65.12,2024.0,0.9978102189781022
Страхование медицинское,65.12.1,2021.0,0.994535519125683
Страхование медицинское,65.12.1,2022.0,1.0
Страхование медицинское,65.12.1,2023.0,1.0
Страхование медицинское,65.12.1,2024.0,1.0
Страхование имущества,65.12.2,2021.0,1.0
Страхование имущества,65.12.2,2022.0,1.0
Страхование имущества,65.12.2,2023.0,0.9949748743718593
Страхование имущества,65.12.2,2024.0,0.9937888198757764
Страхование гражданской ответственности,65.12.3,2021.0,0.8055555555555556
Страхование гражданской ответственности,65.12.3,2022.0,0.825
Страхование гражданской ответственности,65.12.3,2023.0,1.0
Страхование гражданской ответственности,65.12.3,2024.0,1.0
Страхование от несчастных случаев и болезней,65.12.4,2021.0,0.5
Страхование от несчастных случаев и болезней,65.12.4,2022.0,1.0
Страхование от несчастных случаев и болезней,65.12.4,2023.0,1.0
Страхование от несчастных случаев и болезней,65.12.4,2024.0,1.0
Страхование рисков,65.12.5,2021.0,1.0
Страхование рисков,65.12.5,2022.0,1.0
Страхование рисков,65.12.5,2023.0,1.0
Страхование рисков,65.12.5,2024.0,1.0
"Прочие виды страхования, не включенные в другие группировки",65.12.9,2021.0,1.0
"Прочие виды страхования, не включенные в другие группировки",65.12.9,2022.0,1.0
"Прочие виды страхования, не включенные в другие группировки",65.12.9,2023.0,1.0
"Прочие виды страхования, не включенные в другие группировки",65.12.9,2024.0,1.0
Перестрахование,65.20,2021.0,0.5
Перестрахование,65.20,2022.0,1.0
Перестрахование,65.20,2023.0,1.0
Перестрахование,65.20,2024.0,1.0
Деятельность негосударственных пенсионных фондов,65.30,2021.0,0.9861111111111112
Деятельность негосударственных пенсионных фондов,65.30,2022.0,0.9954337899543378
Деятельность негосударственных пенсионных фондов,65.30,2023.0,1.0
Деятельность негосударственных пенсионных фондов,65.30,2024.0,1.0
Деятельность вспомогательная в сфере финансовых услуг и страхования,66,2017.0,0.979047619047619
Деятельность вспомогательная в сфере финансовых услуг и страхования,66,2018.0,0.9842180774748924
Деятельность вспомогательная в сфере финансовых услуг и страхования,66,2019.0,0.9918256130790191
Деятельность вспомогательная в сфере финансовых услуг и страхования,66,2021.0,0.970873786407767
Деятельность вспомогательная в сфере финансовых услуг и страхования,66,2022.0,0.9641791044776119
Деятельность вспомогательная в сфере финансовых услуг и страхования,66,2023.0,0.9813542688910697
Деятельность вспомогательная в сфере финансовых услуг и страхования,66,2024.0,0.9430147058823529
"Деятельность вспомогательная в сфере финансовых услуг, кроме страхования и пенсионного обеспечения",66.1,2021.0,0.9735935706084959
"Деятельность вспомогательная в сфере финансовых услуг, кроме страхования и пенсионного обеспечения",66.1,2022.0,0.969047619047619
"Деятельность вспомогательная в сфере финансовых услуг, кроме страхования и пенсионного обеспечения",66.1,2023.0,0.9903147699757869
"Деятельность вспомогательная в сфере финансовых услуг, кроме страхования и пенсионного обеспечения",66.1,2024.0,0.9541176470588235
Управление финансовыми рынками,66.11,2021.0,1.0
Управление финансовыми рынками,66.11,2022.0,1.0
Управление финансовыми рынками,66.11,2023.0,1.0
Управление финансовыми рынками,66.11,2024.0,0.9965635738831615
Деятельность по организации торговли на финансовых рынках,66.11.1,2021.0,1.0
Деятельность по организации торговли на финансовых рынках,66.11.1,2022.0,1.0
Деятельность по организации торговли на финансовых рынках,66.11.1,2023.0,1.0
Деятельность по организации торговли на финансовых рынках,66.11.1,2024.0,1.0
"Управление и контроль за деятельностью фондовых, товарных, валютных и валютнофондовых бирж",66.11.2,2021.0,1.0
"Управление и контроль за деятельностью фондовых, товарных, валютных и валютнофондовых бирж",66.11.2,2022.0,1.0
"Управление и контроль за деятельностью фондовых, товарных, валютных и валютнофондовых бирж",66.11.2,2023.0,1.0
"Управление и контроль за деятельностью фондовых, товарных, валютных и валютнофондовых бирж",66.11.2,2024.0,1.0
Деятельность регистраторов по ведению реестра владельцев ценных бумаг,66.11.3,2021.0,1.0
Деятельность регистраторов по ведению реестра владельцев ценных бумаг,66.11.3,2022.0,1.0
Деятельность регистраторов по ведению реестра владельцев ценных бумаг,66.11.3,2023.0,1.0
Деятельность регистраторов по ведению реестра владельцев ценных бумаг,66.11.3,2024.0,1.0
Деятельность по обеспечению эффективности функционирования финансовых рынков,66.11.4,2021.0,1.0
Деятельность по обеспечению эффективности функционирования финансовых рынков,66.11.4,2022.0,1.0
Деятельность по обеспечению эффективности функционирования финансовых рынков,66.11.4,2023.0,1.0
Деятельность по обеспечению эффективности функционирования финансовых рынков,66.11.4,2024.0,1.0
Деятельность по определению взаимных обязательств (клиринг),66.11.5,2021.0,1.0
Деятельность по определению взаимных обязательств (клиринг),66.11.5,2022.0,1.0
Деятельность по определению взаимных обязательств (клиринг),66.11.5,2023.0,1.0
Деятельность по определению взаимных обязательств (клиринг),66.11.5,2024.0,1.0
Деятельность брокерская по сделкам с ценными бумагами и товарами,66.12,2021.0,0.9328358208955224
Деятельность брокерская по сделкам с ценными бумагами и товарами,66.12,2022.0,0.9230769230769231
Деятельность брокерская по сделкам с ценными бумагами и товарами,66.12,2023.0,0.9924242424242424
Деятельность брокерская по сделкам с ценными бумагами и товарами,66.12,2024.0,0.9219858156028369
"Деятельность биржевых посредников и биржевых брокеров, совершающих товарные фьючерсные и опционные сделки в биржевой торговле",66.12.1,2021.0,0.9842105263157894
"Деятельность биржевых посредников и биржевых брокеров, совершающих товарные фьючерсные и опционные сделки в биржевой торговле",66.12.1,2022.0,0.9880952380952381
"Деятельность биржевых посредников и биржевых брокеров, совершающих товарные фьючерсные и опционные сделки в биржевой торговле",66.12.1,2023.0,1.0
"Деятельность биржевых посредников и биржевых брокеров, совершающих товарные фьючерсные и опционные сделки в биржевой торговле",66.12.1,2024.0,1.0
Деятельность по управлению ценными бумагами,66.12.2,2021.0,0.7627118644067796
Деятельность по управлению ценными бумагами,66.12.2,2022.0,0.7586206896551724
Деятельность по управлению ценными бумагами,66.12.2,2023.0,0.9807692307692307
Деятельность по управлению ценными бумагами,66.12.2,2024.0,0.8983050847457628
Деятельность эмиссионная,66.12.3,2021.0,0.8571428571428571
Деятельность эмиссионная,66.12.3,2022.0,0.5714285714285714
Деятельность эмиссионная,66.12.3,2024.0,0.7846153846153846
"Деятельность вспомогательная прочая в сфере финансовых услуг, кроме страхования и пенсионного обеспечения",66.19,2021.0,0.9825783972125436
"Деятельность вспомогательная прочая в сфере финансовых услуг, кроме страхования и пенсионного обеспечения",66.19,2022.0,0.9756944444444444
"Деятельность вспомогательная прочая в сфере финансовых услуг, кроме страхования и пенсионного обеспечения",66.19,2023.0,0.9772727272727273
"Деятельность вспомогательная прочая в сфере финансовых услуг, кроме страхования и пенсионного обеспечения",66.19,2024.0,0.9422382671480144
Деятельность по предоставлению брокерских услуг по ипотечным операциям,66.19.1,2021.0,1.0
Деятельность по предоставлению брокерских услуг по ипотечным операциям,66.19.1,2022.0,1.0
Деятельность по предоставлению брокерских услуг по ипотечным операциям,66.19.1,2023.0,1.0
Деятельность по предоставлению брокерских услуг по ипотечным операциям,66.19.1,2024.0,1.0
Деятельность по предоставлению консультационных услуг по вопросам финансового посредничества,66.19.4,2021.0,0.9818181818181818
Деятельность по предоставлению консультационных услуг по вопросам финансового посредничества,66.19.4,2022.0,0.9821428571428571
Деятельность по предоставлению консультационных услуг по вопросам финансового посредничества,66.19.4,2023.0,0.9887640449438202
Деятельность по предоставлению консультационных услуг по вопросам финансового посредничества,66.19.4,2024.0,0.9717514124293786
"Предоставление услуг по хранению ценностей, депозитарная деятельность",66.19.5,2021.0,1.0
"Предоставление услуг по хранению ценностей, депозитарная деятельность",66.19.5,2022.0,1.0
"Предоставление услуг по хранению ценностей, депозитарная деятельность",66.19.5,2023.0,0.9166666666666666
"Предоставление услуг по хранению ценностей, депозитарная деятельность",66.19.5,2024.0,1.0
Деятельность по приему платежей физических лиц платежными агентами,66.19.6,2021.0,0.975
Деятельность по приему платежей физических лиц платежными агентами,66.19.6,2022.0,0.967741935483871
Деятельность по приему платежей физических лиц платежными агентами,66.19.6,2023.0,0.9655172413793104
Деятельность по приему платежей физических лиц платежными агентами,66.19.6,2024.0,1.0
Деятельность операторов по приему платежей физических лиц,66.19.61,2021.0,1.0
Деятельность операторов по приему платежей физических лиц,66.19.61,2022.0,1.0
Деятельность операторов по приему платежей физических лиц,66.19.61,2023.0,1.0
Деятельность операторов по приему платежей физических лиц,66.19.61,2024.0,1.0
Деятельность платежных субагентов по приему платежей физических лиц,66.19.62,2021.0,1.0
Деятельность платежных субагентов по приему платежей физических лиц,66.19.62,2022.0,1.0
Деятельность платежных субагентов по приему платежей физических лиц,66.19.62,2023.0,1.0
Деятельность платежных субагентов по приему платежей физических лиц,66.19.62,2024.0,1.0
Рейтинговая деятельность,66.19.7,2021.0,1.0
Рейтинговая деятельность,66.19.7,2022.0,1.0
Рейтинговая деятельность,66.19.7,2023.0,1.0
Рейтинговая деятельность,66.19.7,2024.0,1.0
Деятельность вспомогательная в сфере страхования и пенсионного обеспечения,66.2,2021.0,0.983739837398374
Деятельность вспомогательная в сфере страхования и пенсионного обеспечения,66.2,2022.0,0.952
Деятельность вспомогательная в сфере страхования и пенсионного обеспечения,66.2,2023.0,0.9696969696969697
Деятельность вспомогательная в сфере страхования и пенсионного обеспечения,66.2,2024.0,0.95
Оценка рисков и ущерба,66.21,2021.0,0.9891304347826086
Оценка рисков и ущерба,66.21,2022.0,0.9777777777777777
Оценка рисков и ущерба,66.21,2023.0,0.9777777777777777
Оценка рисков и ущерба,66.21,2024.0,0.967391304347826
Деятельность страховых агентов и брокеров,66.22,2021.0,1.0
Деятельность страховых агентов и брокеров,66.22,2022.0,0.8333333333333334
Деятельность страховых агентов и брокеров,66.22,2023.0,0.9642857142857143
Деятельность страховых агентов и брокеров,66.22,2024.0,0.9393939393939394
Деятельность вспомогательная прочая в сфере страхования и пенсионного обеспечения,66.29,2021.0,0.9
Деятельность вспомогательная прочая в сфере страхования и пенсионного обеспечения,66.29,2022.0,1.0
Деятельность вспомогательная прочая в сфере страхования и пенсионного обеспечения,66.29,2023.0,0.9285714285714286
Деятельность вспомогательная прочая в сфере страхования и пенсионного обеспечения,66.29,2024.0,0.8666666666666667
Деятельность страховых актуариев,66.29.1,2023.0,
Деятельность страховых актуариев,66.29.1,2024.0,
Деятельность распорядителей спасательными работами,66.29.2,2021.0,1.0
Деятельность распорядителей спасательными работами,66.29.2,2022.0,1.0
Деятельность распорядителей спасательными работами,66.29.2,2023.0,0.875
Деятельность распорядителей спасательными работами,66.29.2,2024.0,0.8571428571428571
"Деятельность вспомогательная прочая в сфере страхования, кроме обязательного социального страхования",66.29.9,2021.0,0.8333333333333334
"Деятельность вспомогательная прочая в сфере страхования, кроме обязательного социального страхования",66.29.9,2022.0,1.0
"Деятельность вспомогательная прочая в сфере страхования, кроме обязательного социального страхования",66.29.9,2023.0,1.0
"Деятельность вспомогательная прочая в сфере страхования, кроме обязательного социального страхования",66.29.9,2024.0,1.0
Деятельность по управлению фондами,66.30,2021.0,0.8611111111111112
Деятельность по управлению фондами,66.30,2022.0,0.9
Деятельность по управлению фондами,66.30,2023.0,0.8852459016393442
Деятельность по управлению фондами,66.30,2024.0,0.8367346938775511
Управление инвестиционными фондами,66.30.1,2021.0,1.0
Управление инвестиционными фондами,66.30.1,2022.0,1.0
Управление инвестиционными фондами,66.30.1,2023.0,0.9
Управление инвестиционными фондами,66.30.1,2024.0,1.0
Управление на основе индивидуальных договоров доверительного управления активами,66.30.6,2021.0,1.0
Управление на основе индивидуальных договоров доверительного управления активами,66.30.6,2022.0,1.0
Управление на основе индивидуальных договоров доверительного управления активами,66.30.6,2023.0,1.0
Управление на основе индивидуальных договоров доверительного управления активами,66.30.6,2024.0,1.0
Другие виды деятельности по управлению активами,66.30.9,2021.0,0.5555555555555556
Другие виды деятельности по управлению активами,66.30.9,2022.0,0.7692307692307693
Другие виды деятельности по управлению активами,66.30.9,2023.0,0.8076923076923077
Другие виды деятельности по управлению активами,66.30.9,2024.0,0.7288135593220338
Операции с недвижимым имуществом,68,2017.0,0.94906672712159
Операции с недвижимым имуществом,68,2018.0,0.9637391882900865
Операции с недвижимым имуществом,68,2019.0,0.9722324159021407
Операции с недвижимым имуществом,68,2021.0,0.9198625581910884
Операции с недвижимым имуществом,68,2022.0,0.9341226116516235
Операции с недвижимым имуществом,68,2023.0,0.9678790741615494
Операции с недвижимым имуществом,68,2024.0,0.9034090909090909
Покупка и продажа собственного недвижимого имущества,68.10,2021.0,0.8721973094170403
Покупка и продажа собственного недвижимого имущества,68.10,2022.0,0.88
Покупка и продажа собственного недвижимого имущества,68.10,2023.0,0.9402654867256637
Покупка и продажа собственного недвижимого имущества,68.10,2024.0,0.7875
Подготовка к продаже собственного недвижимого имущества,68.10.1,2021.0,0.8731343283582089
Подготовка к продаже собственного недвижимого имущества,68.10.1,2022.0,0.889763779527559
Подготовка к продаже собственного недвижимого имущества,68.10.1,2023.0,0.9541284403669725
Подготовка к продаже собственного недвижимого имущества,68.10.1,2024.0,0.7758620689655172
Подготовка к продаже собственного жилого недвижимого имущества,68.10.11,2021.0,0.8888888888888888
Подготовка к продаже собственного жилого недвижимого имущества,68.10.11,2022.0,0.8888888888888888
Подготовка к продаже собственного жилого недвижимого имущества,68.10.11,2023.0,0.9454545454545454
Подготовка к продаже собственного жилого недвижимого имущества,68.10.11,2024.0,0.7647058823529411
Подготовка к продаже собственного нежилого недвижимого имущества,68.10.12,2021.0,0.8
Подготовка к продаже собственного нежилого недвижимого имущества,68.10.12,2022.0,0.8837209302325582
Подготовка к продаже собственного нежилого недвижимого имущества,68.10.12,2023.0,0.9696969696969697
Подготовка к продаже собственного нежилого недвижимого имущества,68.10.12,2024.0,0.8541666666666666
Покупка и продажа собственного недвижимого имущества,68.10.2,2021.0,0.9211822660098522
Покупка и продажа собственного недвижимого имущества,68.10.2,2022.0,0.9245283018867925
Покупка и продажа собственного недвижимого имущества,68.10.2,2023.0,0.9398148148148148
Покупка и продажа собственного недвижимого имущества,68.10.2,2024.0,0.7980132450331126
Покупка и продажа собственного жилого недвижимого имущества,68.10.21,2021.0,0.925
Покупка и продажа собственного жилого недвижимого имущества,68.10.21,2022.0,0.9393939393939394
Покупка и продажа собственного жилого недвижимого имущества,68.10.21,2023.0,0.9523809523809523
Покупка и продажа собственного жилого недвижимого имущества,68.10.21,2024.0,0.7989690721649485
Покупка и продажа собственных нежилых зданий и помещений,68.10.22,2021.0,0.9361702127659575
Покупка и продажа собственных нежилых зданий и помещений,68.10.22,2022.0,0.9574468085106383
Покупка и продажа собственных нежилых зданий и помещений,68.10.22,2023.0,0.9464285714285714
Покупка и продажа собственных нежилых зданий и помещений,68.10.22,2024.0,0.7796610169491526
Покупка и продажа земельных участков,68.10.23,2021.0,0.875
Покупка и продажа земельных участков,68.10.23,2022.0,0.8275862068965517
Покупка и продажа земельных участков,68.10.23,2023.0,0.8666666666666667
Покупка и продажа земельных участков,68.10.23,2024.0,0.8
Аренда и управление собственным или арендованным недвижимым имуществом,68.20,2021.0,0.9190301921317475
Аренда и управление собственным или арендованным недвижимым имуществом,68.20,2022.0,0.9208934388087483
Аренда и управление собственным или арендованным недвижимым имуществом,68.20,2023.0,0.964868540344515
Аренда и управление собственным или арендованным недвижимым имуществом,68.20,2024.0,0.8909557408595253
Аренда и управление собственным или арендованным жилым недвижимым имуществом,68.20.1,2021.0,0.8960396039603961
Аренда и управление собственным или арендованным жилым недвижимым имуществом,68.20.1,2022.0,0.834061135371179
Аренда и управление собственным или арендованным жилым недвижимым имуществом,68.20.1,2023.0,0.9654471544715447
Аренда и управление собственным или арендованным жилым недвижимым имуществом,68.20.1,2024.0,0.863905325443787
Аренда и управление собственным или арендованным нежилым недвижимым имуществом,68.20.2,2021.0,0.9251863684771033
Аренда и управление собственным или арендованным нежилым недвижимым имуществом,68.20.2,2022.0,0.9318366242899648
Аренда и управление собственным или арендованным нежилым недвижимым имуществом,68.20.2,2023.0,0.9696202531645569
Аренда и управление собственным или арендованным нежилым недвижимым имуществом,68.20.2,2024.0,0.9061990212071778
Аренда и управление собственным или арендованным торговым объектом недвижимого имущества,68.20.21,2022.0,1.0
Аренда и управление собственным или арендованным торговым объектом недвижимого имущества,68.20.21,2023.0,0.9785604900459418
Аренда и управление собственным или арендованным торговым объектом недвижимого имущества,68.20.21,2024.0,0.9308681672025724
Аренда и управление собственным или арендованным прочим нежилым недвижимым имуществом,68.20.29,2022.0,1.0
Аренда и управление собственным или арендованным прочим нежилым недвижимым имуществом,68.20.29,2023.0,0.9733644859813084
Аренда и управление собственным или арендованным прочим нежилым недвижимым имуществом,68.20.29,2024.0,0.9124463519313305
Операции с недвижимым имуществом за вознаграждение или на договорной основе,68.3,2021.0,0.9257849666983825
Операции с недвижимым имуществом за вознаграждение или на договорной основе,68.3,2022.0,0.9555908009516257
Операции с недвижимым имуществом за вознаграждение или на договорной основе,68.3,2023.0,0.9750277469478358
Операции с недвижимым имуществом за вознаграждение или на договорной основе,68.3,2024.0,0.9379736177378614
Деятельность агентств недвижимости за вознаграждение или на договорной основе,68.31,2021.0,0.9294871794871795
Деятельность агентств недвижимости за вознаграждение или на договорной основе,68.31,2022.0,0.9230769230769231
Деятельность агентств недвижимости за вознаграждение или на договорной основе,68.31,2023.0,0.9473684210526315
Деятельность агентств недвижимости за вознаграждение или на договорной основе,68.31,2024.0,0.8782608695652174
Предоставление посреднических услуг при купле-продаже недвижимого имущества за вознаграждение или на договорной основе,68.31.1,2021.0,0.925
Предоставление посреднических услуг при купле-продаже недвижимого имущества за вознаграждение или на договорной основе,68.31.1,2022.0,0.92
Предоставление посреднических услуг при купле-продаже недвижимого имущества за вознаграждение или на договорной основе,68.31.1,2024.0,0.9047619047619048
Предоставление посреднических услуг при купле-продаже жилого недвижимого имущества за вознаграждение или на договорной основе,68.31.11,2021.0,0.9861111111111112
Предоставление посреднических услуг при купле-продаже жилого недвижимого имущества за вознаграждение или на договорной основе,68.31.11,2022.0,0.9318181818181818
Предоставление посреднических услуг при купле-продаже жилого недвижимого имущества за вознаграждение или на договорной основе,68.31.11,2024.0,0.9444444444444444
Предоставление посреднических услуг при купле-продаже нежилого недвижимого имущества за вознаграждение или на договорной основе,68.31.12,2021.0,0.8615384615384616
Предоставление посреднических услуг при купле-продаже нежилого недвижимого имущества за вознаграждение или на договорной основе,68.31.12,2022.0,0.9318181818181818
Предоставление посреднических услуг при купле-продаже нежилого недвижимого имущества за вознаграждение или на договорной основе,68.31.12,2023.0,1.0
Предоставление посреднических услуг при купле-продаже нежилого недвижимого имущества за вознаграждение или на договорной основе,68.31.12,2024.0,0.8857142857142857
Предоставление посреднических услуг по аренде недвижимого имущества за вознаграждение или на договорной основе,68.31.2,2021.0,0.9846153846153847
Предоставление посреднических услуг по аренде недвижимого имущества за вознаграждение или на договорной основе,68.31.2,2022.0,0.9661016949152542
Предоставление посреднических услуг по аренде недвижимого имущества за вознаграждение или на договорной основе,68.31.2,2023.0,0.9807692307692307
Предоставление посреднических услуг по аренде недвижимого имущества за вознаграждение или на договорной основе,68.31.2,2024.0,0.8604651162790697
Предоставление посреднических услуг по аренде жилого недвижимого имущества за вознаграждение или на договорной основе,68.31.21,2021.0,1.0
Предоставление посреднических услуг по аренде жилого недвижимого имущества за вознаграждение или на договорной основе,68.31.21,2022.0,1.0
Предоставление посреднических услуг по аренде жилого недвижимого имущества за вознаграждение или на договорной основе,68.31.21,2023.0,1.0
Предоставление посреднических услуг по аренде жилого недвижимого имущества за вознаграждение или на договорной основе,68.31.21,2024.0,0.75
Предоставление посреднических услуг по аренде нежилого недвижимого имущества за вознаграждение или на договорной основе,68.31.22,2021.0,0.9827586206896551
Предоставление посреднических услуг по аренде нежилого недвижимого имущества за вознаграждение или на договорной основе,68.31.22,2022.0,0.9629629629629629
Предоставление посреднических услуг по аренде нежилого недвижимого имущества за вознаграждение или на договорной основе,68.31.22,2023.0,0.9772727272727273
Предоставление посреднических услуг по аренде нежилого недвижимого имущества за вознаграждение или на договорной основе,68.31.22,2024.0,0.8648648648648649
Предоставление консультационных услуг при купле-продаже недвижимого имущества за вознаграждение или на договорной основе,68.31.3,2021.0,1.0
Предоставление консультационных услуг при купле-продаже недвижимого имущества за вознаграждение или на договорной основе,68.31.3,2022.0,1.0
Предоставление консультационных услуг при купле-продаже недвижимого имущества за вознаграждение или на договорной основе,68.31.3,2023.0,0.75
Предоставление консультационных услуг при купле-продаже недвижимого имущества за вознаграждение или на договорной основе,68.31.3,2024.0,0.8571428571428571
Предоставление консультационных услуг при купле-продаже жилого недвижимого имущества за вознаграждение или на договорной основе,68.31.31,2021.0,1.0
Предоставление консультационных услуг при купле-продаже жилого недвижимого имущества за вознаграждение или на договорной основе,68.31.31,2022.0,1.0
Предоставление консультационных услуг при купле-продаже жилого недвижимого имущества за вознаграждение или на договорной основе,68.31.31,2024.0,1.0
Предоставление консультационных услуг при купле-продаже нежилого недвижимого имущества за вознаграждение или на договорной основе,68.31.32,2021.0,1.0
